"Year","CountryAbb","CountryName","idealpoint","PctAgreeUS","PctAgreeRUSSIA","distanceToRussia"
1946,"SAU","Saudi Arabia",0.7558101,0.4390244,0.2926829,3528
1947,"SAU","Saudi Arabia",0.4662266,0.1875,0.3125,3528
1948,"SAU","Saudi Arabia",0.4206788,0.3814433,0.2395833,3528
1949,"SAU","Saudi Arabia",0.2197488,0.3968254,0.5396825,3528
1950,"SAU","Saudi Arabia",-0.02604662,0.509434,0.3461538,3528
1951,"SAU","Saudi Arabia",-0.02154219,0.28,0.56,3528
1952,"SAU","Saudi Arabia",-0.3806776,0.2653061,0.4693878,3528
1953,"SAU","Saudi Arabia",-0.3810021,0.28,0.68,3528
1954,"SAU","Saudi Arabia",-0.3815885,0.4137931,0.5862069,3528
1955,"SAU","Saudi Arabia",-0.4746123,0.1481481,0.6296296,3528
1956,"SAU","Saudi Arabia",-0.6669216,0.3103448,0.362069,3528
1957,"SAU","Saudi Arabia",-0.6128615,0.2941176,0.6176471,3528
1958,"SAU","Saudi Arabia",-0.5155187,0.3636364,0.5454545,3528
1959,"SAU","Saudi Arabia",-0.2770226,0.2692308,0.5576923,3528
1960,"SAU","Saudi Arabia",-0.6548867,0.25,0.63,3528
1961,"SAU","Saudi Arabia",-0.5743427,0.1639344,0.6612903,3528
1962,"SAU","Saudi Arabia",-0.6547813,0.25,0.6944444,3528
1963,"SAU","Saudi Arabia",-0.5948076,0.16,0.44,3528
1965,"SAU","Saudi Arabia",-0.5159924,0.3421053,0.7368421,3528
1966,"SAU","Saudi Arabia",-0.3734466,0.1956522,0.5217391,3528
1967,"SAU","Saudi Arabia",-0.7690136,0.1190476,0.7857143,3528
1968,"SAU","Saudi Arabia",-0.239042,0.3333333,0.4375,3528
1969,"SAU","Saudi Arabia",-0.3203568,0.3658537,0.6904762,3528
1970,"SAU","Saudi Arabia",-0.4526572,0.21875,0.640625,3528
1971,"SAU","Saudi Arabia",-0.2291614,0.3434343,0.65,3528
1972,"SAU","Saudi Arabia",-0.2531862,0.402439,0.6585366,3528
1973,"SAU","Saudi Arabia",-0.3646922,0.2439024,0.6341463,3528
1974,"SAU","Saudi Arabia",-0.2436992,0.2857143,0.7959184,3528
1975,"SAU","Saudi Arabia",0.06402196,0.3114754,0.557377,3528
1976,"SAU","Saudi Arabia",-0.04791323,0.2191781,0.7333333,3528
1977,"SAU","Saudi Arabia",-0.1364105,0.2987013,0.6282051,3528
1978,"SAU","Saudi Arabia",-0.1465639,0.3529412,0.5737705,3528
1979,"SAU","Saudi Arabia",-0.08944231,0.2605042,0.6166667,3528
1980,"SAU","Saudi Arabia",-0.129498,0.254902,0.6470588,3528
1981,"SAU","Saudi Arabia",-0.06947586,0.1640625,0.7131783,3528
1982,"SAU","Saudi Arabia",0.1324824,0.1290323,0.6645161,3528
1983,"SAU","Saudi Arabia",-0.283378,0.1428571,0.7687075,3528
1984,"SAU","Saudi Arabia",-0.4094319,0.09459459,0.8108108,3528
1985,"SAU","Saudi Arabia",-0.5235419,0.1275168,0.7905405,3528
1986,"SAU","Saudi Arabia",-0.4199349,0.1409396,0.8310811,3528
1987,"SAU","Saudi Arabia",-0.3217285,0.119403,0.9111111,3528
1988,"SAU","Saudi Arabia",-0.4766692,0.09022556,0.9318182,3528
1989,"SAU","Saudi Arabia",-0.5602883,0.09734513,0.9380531,3528
1990,"SAU","Saudi Arabia",-0.6172908,0.1547619,0.952381,3528
1991,"SAU","Saudi Arabia",-0.7551549,0.1267606,0.5714286,3528
1992,"SAU","Saudi Arabia",-0.6311826,0.1714286,0.5,3528
1993,"SAU","Saudi Arabia",-0.5414395,0.1967213,0.4262295,3528
1994,"SAU","Saudi Arabia",-0.6333119,0.28125,0.453125,3528
1995,"SAU","Saudi Arabia",-0.7072933,0.2051282,0.5128205,3528
1996,"SAU","Saudi Arabia",-0.7836375,0.2535211,0.5857143,3528
1997,"SAU","Saudi Arabia",-0.729455,0.1911765,0.6176471,3528
1998,"SAU","Saudi Arabia",-0.7649565,0.2068966,0.6491228,3528
1999,"SAU","Saudi Arabia",-0.7213982,0.203125,0.65625,3528
2000,"SAU","Saudi Arabia",-0.9127367,0.1639344,0.7213115,3528
2001,"SAU","Saudi Arabia",-0.9487298,0.1,0.7333333,3528
2002,"SAU","Saudi Arabia",-1.073658,0.07246377,0.7462687,3528
2003,"SAU","Saudi Arabia",-1.198038,0.08333333,0.7361111,3528
2004,"SAU","Saudi Arabia",-1.234229,0.07246377,0.75,3528
2005,"SAU","Saudi Arabia",-1.111574,0.09859155,0.7183099,3528
2006,"SAU","Saudi Arabia",-0.9211966,0.1046512,0.7674419,3528
2007,"SAU","Saudi Arabia",-0.8909231,0.06578947,0.7066667,3528
2008,"SAU","Saudi Arabia",-0.9455164,0.07246377,0.7246377,3528
2009,"SAU","Saudi Arabia",-0.8800119,0.09090909,0.6818182,3528
2010,"SAU","Saudi Arabia",-0.9037645,0.109375,0.7076923,3528
2011,"SAU","Saudi Arabia",-0.919517,0.1692308,0.6461538,3528
2012,"SAU","Saudi Arabia",-1.103864,0.1515152,0.6818182,3528
1947,"YAR","Yemen Arab Republic",0.3537107,0.3157895,0.2105263,4511
1948,"YAR","Yemen Arab Republic",0.266594,0.3333333,0.2247191,4511
1949,"YAR","Yemen Arab Republic",-0.000765206,0.3114754,0.5409836,4511
1950,"YAR","Yemen Arab Republic",-0.1296394,0.4901961,0.32,4511
1951,"YAR","Yemen Arab Republic",-0.2599149,0.24,0.6,4511
1952,"YAR","Yemen Arab Republic",-0.3761974,0.2790698,0.372093,4511
1953,"YAR","Yemen Arab Republic",-0.3879719,0.28,0.68,4511
1954,"YAR","Yemen Arab Republic",-0.4273168,0.3666667,0.6,4511
1955,"YAR","Yemen Arab Republic",-0.556598,0.1481481,0.6666667,4511
1956,"YAR","Yemen Arab Republic",-0.7355307,0.3220339,0.4237288,4511
1957,"YAR","Yemen Arab Republic",-0.7358961,0.3235294,0.7058824,4511
1958,"YAR","Yemen Arab Republic",-0.8272529,0.3448276,0.7241379,4511
1959,"YAR","Yemen Arab Republic",-0.7388812,0.245283,0.6603774,4511
1960,"YAR","Yemen Arab Republic",-1.001904,0.1980198,0.6930693,4511
1961,"YAR","Yemen Arab Republic",-0.8503009,0.1527778,0.630137,4511
1962,"YAR","Yemen Arab Republic",-0.7412715,0.2758621,0.6551724,4511
1963,"YAR","Yemen Arab Republic",-0.7966903,0.1428571,0.5714286,4511
1965,"YAR","Yemen Arab Republic",-0.8419148,0.1818182,0.8787879,4511
1966,"YAR","Yemen Arab Republic",-0.86735,0.1590909,0.7272727,4511
1967,"YAR","Yemen Arab Republic",-1.241028,0.08163265,0.877551,4511
1968,"YAR","Yemen Arab Republic",-1.32881,0.2553191,0.6170213,4511
1969,"YAR","Yemen Arab Republic",-1.449677,0.275,0.7560976,4511
1970,"YAR","Yemen Arab Republic",-1.319163,0.2181818,0.6727273,4511
1971,"YAR","Yemen Arab Republic",-1.035911,0.3529412,0.6796117,4511
1972,"YAR","Yemen Arab Republic",-1.069669,0.3255814,0.6666667,4511
1973,"YAR","Yemen Arab Republic",-0.8954723,0.2597403,0.6753247,4511
1974,"YAR","Yemen Arab Republic",-0.8881326,0.2537313,0.6865672,4511
1975,"YAR","Yemen Arab Republic",-0.8033477,0.3513514,0.7567568,4511
1976,"YAR","Yemen Arab Republic",-0.7565933,0.1807229,0.7294118,4511
1977,"YAR","Yemen Arab Republic",-0.6982085,0.3690476,0.6470588,4511
1978,"YAR","Yemen Arab Republic",-0.6230625,0.3425926,0.6272727,4511
1979,"YAR","Yemen Arab Republic",-0.7544721,0.2300885,0.6666667,4511
1980,"YAR","Yemen Arab Republic",-0.6783867,0.1413043,0.7391304,4511
1981,"YAR","Yemen Arab Republic",-0.6159075,0.1404959,0.7868852,4511
1982,"YAR","Yemen Arab Republic",-0.7725644,0.09933775,0.7615894,4511
1983,"YAR","Yemen Arab Republic",-0.8367408,0.1013514,0.7635135,4511
1984,"YAR","Yemen Arab Republic",-0.8403652,0.06756757,0.8243243,4511
1985,"YAR","Yemen Arab Republic",-1.012001,0.09489051,0.8088235,4511
1986,"YAR","Yemen Arab Republic",-1.221959,0.05517241,0.8888889,4511
1987,"YAR","Yemen Arab Republic",-1.150805,0.07575758,0.9473684,4511
1988,"YAR","Yemen Arab Republic",-0.9375735,0.07692308,0.9147287,4511
1989,"YAR","Yemen Arab Republic",-0.8265336,0.07964602,0.9026549,4511
1990,"YAR","Yemen Arab Republic",-0.8712942,0.1097561,0.9512195,4511
1991,"YAR","Yemen Arab Republic",-1.016145,0.09859155,0.5362319,4511
1992,"YAR","Yemen Arab Republic",-1.126599,0.08955224,0.4328358,4511
1993,"YAR","Yemen Arab Republic",-1.085716,0.1206897,0.3965517,4511
1994,"YAR","Yemen Arab Republic",-1.061453,0.2580645,0.4677419,4511
1995,"YAR","Yemen Arab Republic",-0.8097732,0.2586207,0.4655172,4511
1996,"YAR","Yemen Arab Republic",-0.8408545,0.2419355,0.6393443,4511
1997,"YAR","Yemen Arab Republic",-0.8259798,0.2131148,0.704918,4511
1998,"YAR","Yemen Arab Republic",-0.8559753,0.1964286,0.7090909,4511
1999,"YAR","Yemen Arab Republic",-0.7580473,0.1724138,0.6896552,4511
2000,"YAR","Yemen Arab Republic",-0.75779,0.1833333,0.7666667,4511
2001,"YAR","Yemen Arab Republic",-0.8762509,0.1,0.75,4511
2002,"YAR","Yemen Arab Republic",-0.9954209,0.07575758,0.703125,4511
2003,"YAR","Yemen Arab Republic",-1.130402,0.1052632,0.7368421,4511
2004,"YAR","Yemen Arab Republic",-1.148408,0.07042254,0.7428571,4511
2005,"YAR","Yemen Arab Republic",-1.167174,0.08219178,0.7260274,4511
2006,"YAR","Yemen Arab Republic",-1.081693,0.08045977,0.7586207,4511
2007,"YAR","Yemen Arab Republic",-1.027573,0.05194805,0.6973684,4511
2008,"YAR","Yemen Arab Republic",-1.126173,0.05555556,0.7083333,4511
2009,"YAR","Yemen Arab Republic",-1.159365,0.0625,0.703125,4511
2010,"YAR","Yemen Arab Republic",-1.063868,0.15625,0.7384615,4511
2011,"YAR","Yemen Arab Republic",-1.109613,0.1290323,0.6774194,4511
2012,"YAR","Yemen Arab Republic",-1.188014,0.1470588,0.6470588,4511
1967,"YPR","Yemen People's Republic",-0.8978529,0.1538462,1,4511
1968,"YPR","Yemen People's Republic",-0.8663363,0.2340426,0.6595745,4511
1969,"YPR","Yemen People's Republic",-1.113643,0.2857143,0.7674419,4511
1970,"YPR","Yemen People's Republic",-1.257975,0.1967213,0.7377049,4511
1971,"YPR","Yemen People's Republic",-1.361999,0.3303571,0.7787611,4511
1972,"YPR","Yemen People's Republic",-1.228577,0.3297872,0.6631579,4511
1973,"YPR","Yemen People's Republic",-0.9713698,0.2674419,0.6627907,4511
1974,"YPR","Yemen People's Republic",-1.135084,0.2142857,0.7857143,4511
1975,"YPR","Yemen People's Republic",-1.018984,0.2307692,0.7692308,4511
1976,"YPR","Yemen People's Republic",-0.9227011,0.1794872,0.775,4511
1977,"YPR","Yemen People's Republic",-0.6793003,0.3571429,0.6705882,4511
1978,"YPR","Yemen People's Republic",-0.9718945,0.2833333,0.6721311,4511
1979,"YPR","Yemen People's Republic",-1.023558,0.1680672,0.7083333,4511
1980,"YPR","Yemen People's Republic",-1.200087,0.1020408,0.8265306,4511
1981,"YPR","Yemen People's Republic",-1.234655,0.0859375,0.8372093,4511
1982,"YPR","Yemen People's Republic",-1.271561,0.06622517,0.8211921,4511
1983,"YPR","Yemen People's Republic",-1.306839,0.0979021,0.8531469,4511
1984,"YPR","Yemen People's Republic",-1.391081,0.04109589,0.9041096,4511
1985,"YPR","Yemen People's Republic",-1.40589,0.05594406,0.8873239,4511
1986,"YPR","Yemen People's Republic",-1.41777,0.06896552,0.9097222,4511
1987,"YPR","Yemen People's Republic",-1.54872,0.05223881,0.962963,4511
1988,"YPR","Yemen People's Republic",-1.544319,0.0620155,0.96875,4511
1989,"YPR","Yemen People's Republic",-1.475191,0.04545455,0.9818182,4511
1963,"KUW","Kuwait",-0.2469169,0.1428571,0.4642857,3041
1965,"KUW","Kuwait",-0.09102694,0.2894737,0.6578947,3041
1966,"KUW","Kuwait",-0.3280464,0.2244898,0.5714286,3041
1967,"KUW","Kuwait",-0.8227746,0.1111111,0.7777778,3041
1968,"KUW","Kuwait",-0.7035428,0.25,0.34375,3041
1969,"KUW","Kuwait",-0.7990803,0.25,0.7317073,3041
1970,"KUW","Kuwait",-0.713114,0.2063492,0.6190476,3041
1971,"KUW","Kuwait",-0.7318224,0.3361345,0.7,3041
1972,"KUW","Kuwait",-0.6421956,0.3225806,0.6304348,3041
1973,"KUW","Kuwait",-0.5674714,0.2168675,0.6987952,3041
1974,"KUW","Kuwait",-0.7768305,0.2638889,0.7638889,3041
1975,"KUW","Kuwait",-0.535829,0.25,0.7205882,3041
1976,"KUW","Kuwait",-0.3796773,0.2222222,0.686747,3041
1977,"KUW","Kuwait",-0.3570189,0.3409091,0.6179775,3041
1978,"KUW","Kuwait",-0.2809055,0.3675214,0.5966387,3041
1979,"KUW","Kuwait",-0.2828773,0.2782609,0.6465517,3041
1980,"KUW","Kuwait",-0.3026408,0.2291667,0.7083333,3041
1981,"KUW","Kuwait",-0.4560373,0.15625,0.7751938,3041
1982,"KUW","Kuwait",-0.3877988,0.1346154,0.7435897,3041
1983,"KUW","Kuwait",-0.4619425,0.1232877,0.7739726,3041
1984,"KUW","Kuwait",-0.5476651,0.08108108,0.8310811,3041
1985,"KUW","Kuwait",-0.5748321,0.1048951,0.8239437,3041
1986,"KUW","Kuwait",-0.6018202,0.1180556,0.8671329,3041
1987,"KUW","Kuwait",-0.6730586,0.08888889,0.9558824,3041
1988,"KUW","Kuwait",-0.7546681,0.09230769,0.9689922,3041
1989,"KUW","Kuwait",-0.7994057,0.0733945,0.9633028,3041
1990,"KUW","Kuwait",-0.7904989,0.1445783,0.9518072,3041
1991,"KUW","Kuwait",-0.7760373,0.1428571,0.5942029,3041
1992,"KUW","Kuwait",-0.5948172,0.1944444,0.5138889,3041
1993,"KUW","Kuwait",-0.5025433,0.2131148,0.4590164,3041
1994,"KUW","Kuwait",-0.4912064,0.328125,0.484375,3041
1995,"KUW","Kuwait",-0.5155578,0.2467532,0.5324675,3041
1996,"KUW","Kuwait",-0.4760447,0.2916667,0.5915493,3041
1997,"KUW","Kuwait",-0.4458279,0.2537313,0.6716418,3041
1998,"KUW","Kuwait",-0.5286906,0.2372881,0.6551724,3041
1999,"KUW","Kuwait",-0.5276146,0.2238806,0.6716418,3041
2000,"KUW","Kuwait",-0.6216747,0.21875,0.7619048,3041
2001,"KUW","Kuwait",-0.7640855,0.1269841,0.7258065,3041
2002,"KUW","Kuwait",-0.7561014,0.1388889,0.7285714,3041
2003,"KUW","Kuwait",-0.9901824,0.1081081,0.7432432,3041
2004,"KUW","Kuwait",-1.003492,0.1,0.7681159,3041
2005,"KUW","Kuwait",-1.093303,0.08219178,0.7260274,3041
2006,"KUW","Kuwait",-0.9804054,0.09195402,0.7586207,3041
2007,"KUW","Kuwait",-1.048644,0.05194805,0.7105263,3041
2008,"KUW","Kuwait",-1.098052,0.07142857,0.7285714,3041
2009,"KUW","Kuwait",-1.155279,0.05970149,0.6865672,3041
2010,"KUW","Kuwait",-1.081158,0.1515152,0.7462687,3041
2011,"KUW","Kuwait",-1.011772,0.140625,0.65625,3041
2012,"KUW","Kuwait",-1.218355,0.1470588,0.6617647,3041
1971,"BAH","Bahrain",-0.3117641,0.3673469,0.7070707,3437
1972,"BAH","Bahrain",-0.2159708,0.34,0.6138614,3437
1973,"BAH","Bahrain",-0.4507459,0.2444444,0.6666667,3437
1974,"BAH","Bahrain",-0.3623705,0.2361111,0.6527778,3437
1975,"BAH","Bahrain",-0.2415544,0.2753623,0.6666667,3437
1976,"BAH","Bahrain",-0.2162006,0.2380952,0.7093023,3437
1977,"BAH","Bahrain",-0.2895408,0.3444444,0.6373626,3437
1978,"BAH","Bahrain",-0.2339839,0.3865546,0.6033058,3437
1979,"BAH","Bahrain",-0.2493872,0.2916667,0.6446281,3437
1980,"BAH","Bahrain",-0.2706033,0.2254902,0.6764706,3437
1981,"BAH","Bahrain",-0.3755453,0.1450382,0.7348485,3437
1982,"BAH","Bahrain",-0.4384039,0.1265823,0.7468354,3437
1983,"BAH","Bahrain",-0.4773001,0.1342282,0.7651007,3437
1984,"BAH","Bahrain",-0.562086,0.08053691,0.8322148,3437
1985,"BAH","Bahrain",-0.5954929,0.1164384,0.8068966,3437
1986,"BAH","Bahrain",-0.474125,0.130137,0.8344828,3437
1987,"BAH","Bahrain",-0.4452343,0.1223022,0.9214286,3437
1988,"BAH","Bahrain",-0.4043961,0.09774436,0.9090909,3437
1989,"BAH","Bahrain",-0.5390859,0.0877193,0.9122807,3437
1990,"BAH","Bahrain",-0.6036256,0.1547619,0.952381,3437
1991,"BAH","Bahrain",-0.6649422,0.1408451,0.5857143,3437
1992,"BAH","Bahrain",-0.6872715,0.1617647,0.4852941,3437
1993,"BAH","Bahrain",-0.7240165,0.1694915,0.4237288,3437
1994,"BAH","Bahrain",-0.7290057,0.2769231,0.4461538,3437
1995,"BAH","Bahrain",-0.7627444,0.2077922,0.5194805,3437
1996,"BAH","Bahrain",-0.7364547,0.2571429,0.5942029,3437
1997,"BAH","Bahrain",-0.6600879,0.2153846,0.6769231,3437
1998,"BAH","Bahrain",-0.7572419,0.2166667,0.6440678,3437
1999,"BAH","Bahrain",-0.7133909,0.1911765,0.6470588,3437
2000,"BAH","Bahrain",-0.8473332,0.1515152,0.6923077,3437
2001,"BAH","Bahrain",-0.9238671,0.1044776,0.7272727,3437
2002,"BAH","Bahrain",-1.03062,0.09722222,0.7285714,3437
2003,"BAH","Bahrain",-1.148084,0.1052632,0.7368421,3437
2004,"BAH","Bahrain",-1.160313,0.08450704,0.7428571,3437
2005,"BAH","Bahrain",-1.146795,0.08450704,0.7042254,3437
2006,"BAH","Bahrain",-1.069586,0.08045977,0.7586207,3437
2007,"BAH","Bahrain",-0.9588977,0.06493506,0.6973684,3437
2008,"BAH","Bahrain",-0.9997399,0.05555556,0.7083333,3437
2009,"BAH","Bahrain",-1.020491,0.07575758,0.6818182,3437
2010,"BAH","Bahrain",-0.9763043,0.1363636,0.7313433,3437
2011,"BAH","Bahrain",-0.9190974,0.1692308,0.6461538,3437
2012,"BAH","Bahrain",-1.001468,0.1470588,0.6323529,3437
1971,"QAT","Qatar",-0.3208981,0.3958333,0.5625,3560
1972,"QAT","Qatar",-0.3608085,0.3571429,0.6162791,3560
1973,"QAT","Qatar",-0.4387627,0.25,0.6363636,3560
1974,"QAT","Qatar",-0.2332755,0.3142857,0.7142857,3560
1975,"QAT","Qatar",-0.1594036,0.2753623,0.6231884,3560
1976,"QAT","Qatar",-0.1830928,0.2235294,0.7126437,3560
1977,"QAT","Qatar",-0.2712527,0.3483146,0.6333333,3560
1978,"QAT","Qatar",-0.2033722,0.4032258,0.5952381,3560
1979,"QAT","Qatar",-0.2118748,0.3057851,0.6393443,3560
1980,"QAT","Qatar",-0.287556,0.2330097,0.6796117,3560
1981,"QAT","Qatar",-0.4546091,0.1450382,0.75,3560
1982,"QAT","Qatar",-0.447642,0.1282051,0.7435897,3560
1983,"QAT","Qatar",-0.4801772,0.1351351,0.7635135,3560
1984,"QAT","Qatar",-0.5682822,0.08053691,0.8322148,3560
1985,"QAT","Qatar",-0.5898103,0.1164384,0.8137931,3560
1986,"QAT","Qatar",-0.5564875,0.1111111,0.8671329,3560
1987,"QAT","Qatar",-0.5349707,0.1176471,0.9489051,3560
1988,"QAT","Qatar",-0.5406599,0.09448819,0.9603175,3560
1989,"QAT","Qatar",-0.6507218,0.08108108,0.9279279,3560
1990,"QAT","Qatar",-0.6563993,0.1578947,0.9473684,3560
1991,"QAT","Qatar",-0.7685998,0.1388889,0.5774648,3560
1992,"QAT","Qatar",-0.6342031,0.1764706,0.4852941,3560
1993,"QAT","Qatar",-0.7349385,0.1694915,0.4067797,3560
1994,"QAT","Qatar",-0.8355422,0.2786885,0.4590164,3560
1995,"QAT","Qatar",-0.8633775,0.2179487,0.5384615,3560
1996,"QAT","Qatar",-0.912436,0.2571429,0.6086957,3560
1997,"QAT","Qatar",-0.9417319,0.2205882,0.6470588,3560
1998,"QAT","Qatar",-0.9260123,0.2033898,0.6551724,3560
1999,"QAT","Qatar",-0.9167364,0.2,0.6615385,3560
2000,"QAT","Qatar",-1.055134,0.1666667,0.7384615,3560
2001,"QAT","Qatar",-1.105827,0.09375,0.7301587,3560
2002,"QAT","Qatar",-1.167777,0.09722222,0.7428571,3560
2003,"QAT","Qatar",-1.235764,0.1052632,0.7368421,3560
2004,"QAT","Qatar",-1.141718,0.1,0.7536232,3560
2005,"QAT","Qatar",-1.176501,0.08219178,0.7260274,3560
2006,"QAT","Qatar",-1.109619,0.09195402,0.7586207,3560
2007,"QAT","Qatar",-1.110904,0.05194805,0.7105263,3560
2008,"QAT","Qatar",-1.162935,0.05633803,0.7042254,3560
2009,"QAT","Qatar",-1.181312,0.05970149,0.6865672,3560
2010,"QAT","Qatar",-1.186785,0.1363636,0.7313433,3560
2011,"QAT","Qatar",-1.116309,0.1538462,0.6615385,3560
2012,"QAT","Qatar",-1.266963,0.1492537,0.6716418,3560
1971,"UAE","United Arab Emirates",-0.6301842,0.3409091,0.6590909,3725
1972,"UAE","United Arab Emirates",-0.5926512,0.3469388,0.6767677,3725
1973,"UAE","United Arab Emirates",-0.5797053,0.2359551,0.6516854,3725
1974,"UAE","United Arab Emirates",-0.5193507,0.2361111,0.6944444,3725
1975,"UAE","United Arab Emirates",-0.2943451,0.2835821,0.6865672,3725
1976,"UAE","United Arab Emirates",-0.314327,0.2261905,0.7209302,3725
1977,"UAE","United Arab Emirates",-0.338338,0.3555556,0.6483516,3725
1978,"UAE","United Arab Emirates",-0.2923645,0.3583333,0.5983607,3725
1979,"UAE","United Arab Emirates",-0.2951893,0.300885,0.6403509,3725
1980,"UAE","United Arab Emirates",-0.329081,0.2121212,0.6969697,3725
1981,"UAE","United Arab Emirates",-0.3999972,0.1603053,0.7424242,3725
1982,"UAE","United Arab Emirates",-0.4940575,0.1146497,0.7452229,3725
1983,"UAE","United Arab Emirates",-0.4960456,0.1342282,0.7651007,3725
1984,"UAE","United Arab Emirates",-0.5328424,0.08724832,0.8322148,3725
1985,"UAE","United Arab Emirates",-0.594899,0.1241379,0.8194444,3725
1986,"UAE","United Arab Emirates",-0.5347834,0.1351351,0.8571429,3725
1987,"UAE","United Arab Emirates",-0.5417457,0.1151079,0.95,3725
1988,"UAE","United Arab Emirates",-0.6965922,0.09774436,0.9393939,3725
1989,"UAE","United Arab Emirates",-0.7456263,0.06306306,0.9279279,3725
1990,"UAE","United Arab Emirates",-0.7305908,0.1566265,0.9518072,3725
1991,"UAE","United Arab Emirates",-0.7947712,0.1388889,0.5774648,3725
1992,"UAE","United Arab Emirates",-0.7328248,0.173913,0.4927536,3725
1993,"UAE","United Arab Emirates",-0.7004598,0.1833333,0.4333333,3725
1994,"UAE","United Arab Emirates",-0.7152531,0.3064516,0.483871,3725
1995,"UAE","United Arab Emirates",-0.7777462,0.2077922,0.5324675,3725
1996,"UAE","United Arab Emirates",-0.6619821,0.2428571,0.5942029,3725
1997,"UAE","United Arab Emirates",-0.6989321,0.2058824,0.6617647,3725
1998,"UAE","United Arab Emirates",-0.7439274,0.1864407,0.637931,3725
1999,"UAE","United Arab Emirates",-0.6907223,0.2153846,0.6615385,3725
2000,"UAE","United Arab Emirates",-0.6433055,0.171875,0.7301587,3725
2001,"UAE","United Arab Emirates",-0.7698775,0.08196721,0.7213115,3725
2002,"UAE","United Arab Emirates",-0.9494588,0.08571429,0.7352941,3725
2003,"UAE","United Arab Emirates",-1.037177,0.09459459,0.7297297,3725
2004,"UAE","United Arab Emirates",-1.079922,0.07042254,0.7142857,3725
2005,"UAE","United Arab Emirates",-1.035794,0.06944444,0.7083333,3725
2006,"UAE","United Arab Emirates",-0.932463,0.08045977,0.7471264,3725
2007,"UAE","United Arab Emirates",-0.8551753,0.03896104,0.6842105,3725
2008,"UAE","United Arab Emirates",-0.9556034,0.04166667,0.6944444,3725
2009,"UAE","United Arab Emirates",-1.013247,0.07462687,0.6865672,3725
2010,"UAE","United Arab Emirates",-0.9884218,0.1384615,0.7424242,3725
2011,"UAE","United Arab Emirates",-0.8282898,0.2,0.6769231,3725
2012,"UAE","United Arab Emirates",-1.0043,0.1470588,0.6617647,3725
1971,"OMA","Oman",-0.6571587,0.2105263,0.8793103,3951
1972,"OMA","Oman",-0.4473954,0.3586957,0.6129032,3951
1973,"OMA","Oman",-0.4992892,0.258427,0.6629213,3951
1974,"OMA","Oman",-0.1593086,0.3285714,0.6285714,3951
1975,"OMA","Oman",0.004806615,0.2878788,0.6363636,3951
1976,"OMA","Oman",-0.09050402,0.2345679,0.7108434,3951
1977,"OMA","Oman",-0.1504241,0.3666667,0.6373626,3951
1978,"OMA","Oman",-0.140875,0.3902439,0.576,3951
1979,"OMA","Oman",-0.07894524,0.3162393,0.6101695,3951
1980,"OMA","Oman",-0.1805837,0.2330097,0.6601942,3951
1981,"OMA","Oman",-0.1823421,0.1729323,0.7089552,3951
1982,"OMA","Oman",-0.1969064,0.1392405,0.7151899,3951
1983,"OMA","Oman",-0.2363658,0.1496599,0.7346939,3951
1984,"OMA","Oman",-0.3521279,0.07638889,0.7916667,3951
1985,"OMA","Oman",-0.3161877,0.1232877,0.7724138,3951
1986,"OMA","Oman",-0.2881555,0.137931,0.7986111,3951
1987,"OMA","Oman",-0.2252523,0.125,0.9051095,3951
1988,"OMA","Oman",-0.4714487,0.1015625,0.9133858,3951
1989,"OMA","Oman",-0.518549,0.09090909,0.9272727,3951
1990,"OMA","Oman",-0.6025653,0.1547619,0.952381,3951
1991,"OMA","Oman",-0.6459439,0.1428571,0.5942029,3951
1992,"OMA","Oman",-0.6963929,0.15,0.4666667,3951
1993,"OMA","Oman",-0.756438,0.1694915,0.4067797,3951
1994,"OMA","Oman",-0.8145821,0.2857143,0.4603175,3951
1995,"OMA","Oman",-0.7922274,0.2151899,0.5316456,3951
1996,"OMA","Oman",-0.7976048,0.2535211,0.6142857,3951
1997,"OMA","Oman",-0.7777017,0.2089552,0.6567164,3951
1998,"OMA","Oman",-0.8220146,0.2068966,0.6315789,3951
1999,"OMA","Oman",-0.8546431,0.203125,0.65625,3951
2000,"OMA","Oman",-1.037867,0.15625,0.7460317,3951
2001,"OMA","Oman",-1.066171,0.109375,0.7619048,3951
2002,"OMA","Oman",-1.14426,0.09722222,0.7428571,3951
2003,"OMA","Oman",-1.222697,0.1052632,0.7368421,3951
2004,"OMA","Oman",-1.165825,0.07142857,0.7681159,3951
2005,"OMA","Oman",-1.21291,0.08333333,0.7361111,3951
2006,"OMA","Oman",-1.183055,0.0952381,0.7738095,3951
2007,"OMA","Oman",-1.343444,0.05263158,0.7466667,3951
2008,"OMA","Oman",-1.377035,0.04285714,0.7142857,3951
2009,"OMA","Oman",-1.363439,0.07462687,0.7014925,3951
2010,"OMA","Oman",-1.356125,0.1212121,0.7462687,3951
2011,"OMA","Oman",-1.335493,0.1538462,0.6923077,3951
2012,"OMA","Oman",-1.386221,0.1470588,0.6617647,3951
1946,"AFG","Afghanistan",0.6693428,0.4117647,0.2941176,3356
1947,"AFG","Afghanistan",0.3723593,0.2647059,0.3235294,3356
1948,"AFG","Afghanistan",0.1247343,0.2688172,0.1956522,3356
1949,"AFG","Afghanistan",-0.05002608,0.26,0.6,3356
1950,"AFG","Afghanistan",-0.1828067,0.490566,0.3461538,3356
